"","site","year","doy","smooth_gcc_90","annual_temp","annual_precip","map","mat"
"204","spruceT2P20",2016,204,0.37726,5.40276712328767,977.99,867.735,4.72418493150685
"205","spruceT2P20",2016,205,0.37752,5.40276712328767,977.99,867.735,4.72418493150685
"206","spruceT2P20",2016,206,0.37771,5.40276712328767,977.99,867.735,4.72418493150685
"207","spruceT2P20",2016,207,0.37798,5.40276712328767,977.99,867.735,4.72418493150685
"208","spruceT2P20",2016,208,0.37825,5.40276712328767,977.99,867.735,4.72418493150685
"209","spruceT2P20",2016,209,0.37834,5.40276712328767,977.99,867.735,4.72418493150685
"210","spruceT2P20",2016,210,0.37842,5.40276712328767,977.99,867.735,4.72418493150685
"211","spruceT2P20",2016,211,0.37846,5.40276712328767,977.99,867.735,4.72418493150685
"212","spruceT2P20",2016,212,0.37843,5.40276712328767,977.99,867.735,4.72418493150685
"213","spruceT2P20",2016,213,0.37818,5.40276712328767,977.99,867.735,4.72418493150685
"214","spruceT2P20",2016,214,0.37776,5.40276712328767,977.99,867.735,4.72418493150685
"215","spruceT2P20",2016,215,0.37748,5.40276712328767,977.99,867.735,4.72418493150685
"216","spruceT2P20",2016,216,0.37732,5.40276712328767,977.99,867.735,4.72418493150685
"217","spruceT2P20",2016,217,0.3772,5.40276712328767,977.99,867.735,4.72418493150685
"218","spruceT2P20",2016,218,0.37731,5.40276712328767,977.99,867.735,4.72418493150685
"219","spruceT2P20",2016,219,0.37758,5.40276712328767,977.99,867.735,4.72418493150685
"220","spruceT2P20",2016,220,0.37786,5.40276712328767,977.99,867.735,4.72418493150685
"221","spruceT2P20",2016,221,0.37801,5.40276712328767,977.99,867.735,4.72418493150685
"222","spruceT2P20",2016,222,0.37811,5.40276712328767,977.99,867.735,4.72418493150685
"223","spruceT2P20",2016,223,0.37824,5.40276712328767,977.99,867.735,4.72418493150685
"224","spruceT2P20",2016,224,0.37825,5.40276712328767,977.99,867.735,4.72418493150685
"225","spruceT2P20",2016,225,0.37818,5.40276712328767,977.99,867.735,4.72418493150685
"226","spruceT2P20",2016,226,0.37803,5.40276712328767,977.99,867.735,4.72418493150685
"227","spruceT2P20",2016,227,0.37766,5.40276712328767,977.99,867.735,4.72418493150685
"228","spruceT2P20",2016,228,0.37712,5.40276712328767,977.99,867.735,4.72418493150685
"229","spruceT2P20",2016,229,0.37654,5.40276712328767,977.99,867.735,4.72418493150685
"230","spruceT2P20",2016,230,0.37601,5.40276712328767,977.99,867.735,4.72418493150685
"231","spruceT2P20",2016,231,0.37554,5.40276712328767,977.99,867.735,4.72418493150685
"232","spruceT2P20",2016,232,0.37508,5.40276712328767,977.99,867.735,4.72418493150685
"233","spruceT2P20",2016,233,0.37459,5.40276712328767,977.99,867.735,4.72418493150685
"234","spruceT2P20",2016,234,0.37433,5.40276712328767,977.99,867.735,4.72418493150685
"235","spruceT2P20",2016,235,0.3742,5.40276712328767,977.99,867.735,4.72418493150685
"236","spruceT2P20",2016,236,0.37377,5.40276712328767,977.99,867.735,4.72418493150685
"237","spruceT2P20",2016,237,0.37315,5.40276712328767,977.99,867.735,4.72418493150685
"238","spruceT2P20",2016,238,0.37257,5.40276712328767,977.99,867.735,4.72418493150685
"239","spruceT2P20",2016,239,0.37227,5.40276712328767,977.99,867.735,4.72418493150685
"240","spruceT2P20",2016,240,0.37218,5.40276712328767,977.99,867.735,4.72418493150685
"241","spruceT2P20",2016,241,0.37213,5.40276712328767,977.99,867.735,4.72418493150685
"242","spruceT2P20",2016,242,0.37226,5.40276712328767,977.99,867.735,4.72418493150685
"243","spruceT2P20",2016,243,0.37197,5.40276712328767,977.99,867.735,4.72418493150685
"244","spruceT2P20",2016,244,0.37234,5.40276712328767,977.99,867.735,4.72418493150685
"245","spruceT2P20",2016,245,0.37366,5.40276712328767,977.99,867.735,4.72418493150685
"246","spruceT2P20",2016,246,0.37456,5.40276712328767,977.99,867.735,4.72418493150685
"247","spruceT2P20",2016,247,0.37514,5.40276712328767,977.99,867.735,4.72418493150685
"248","spruceT2P20",2016,248,0.37549,5.40276712328767,977.99,867.735,4.72418493150685
"249","spruceT2P20",2016,249,0.37552,5.40276712328767,977.99,867.735,4.72418493150685
"250","spruceT2P20",2016,250,0.37529,5.40276712328767,977.99,867.735,4.72418493150685
"251","spruceT2P20",2016,251,0.37512,5.40276712328767,977.99,867.735,4.72418493150685
"252","spruceT2P20",2016,252,0.37484,5.40276712328767,977.99,867.735,4.72418493150685
"253","spruceT2P20",2016,253,0.37455,5.40276712328767,977.99,867.735,4.72418493150685
"254","spruceT2P20",2016,254,0.37455,5.40276712328767,977.99,867.735,4.72418493150685
"255","spruceT2P20",2016,255,0.37461,5.40276712328767,977.99,867.735,4.72418493150685
"256","spruceT2P20",2016,256,0.37467,5.40276712328767,977.99,867.735,4.72418493150685
"257","spruceT2P20",2016,257,0.37468,5.40276712328767,977.99,867.735,4.72418493150685
"258","spruceT2P20",2016,258,0.37473,5.40276712328767,977.99,867.735,4.72418493150685
"259","spruceT2P20",2016,259,0.37484,5.40276712328767,977.99,867.735,4.72418493150685
"260","spruceT2P20",2016,260,0.37484,5.40276712328767,977.99,867.735,4.72418493150685
"261","spruceT2P20",2016,261,0.37447,5.40276712328767,977.99,867.735,4.72418493150685
"262","spruceT2P20",2016,262,0.37407,5.40276712328767,977.99,867.735,4.72418493150685
"263","spruceT2P20",2016,263,0.37383,5.40276712328767,977.99,867.735,4.72418493150685
"264","spruceT2P20",2016,264,0.37354,5.40276712328767,977.99,867.735,4.72418493150685
"265","spruceT2P20",2016,265,0.37325,5.40276712328767,977.99,867.735,4.72418493150685
"266","spruceT2P20",2016,266,0.37301,5.40276712328767,977.99,867.735,4.72418493150685
"267","spruceT2P20",2016,267,0.37295,5.40276712328767,977.99,867.735,4.72418493150685
"268","spruceT2P20",2016,268,0.37304,5.40276712328767,977.99,867.735,4.72418493150685
"269","spruceT2P20",2016,269,0.37311,5.40276712328767,977.99,867.735,4.72418493150685
"270","spruceT2P20",2016,270,0.37301,5.40276712328767,977.99,867.735,4.72418493150685
"271","spruceT2P20",2016,271,0.37269,5.40276712328767,977.99,867.735,4.72418493150685
"272","spruceT2P20",2016,272,0.37226,5.40276712328767,977.99,867.735,4.72418493150685
"273","spruceT2P20",2016,273,0.37174,5.40276712328767,977.99,867.735,4.72418493150685
"274","spruceT2P20",2016,274,0.37115,5.40276712328767,977.99,867.735,4.72418493150685
"275","spruceT2P20",2016,275,0.37029,5.40276712328767,977.99,867.735,4.72418493150685
"276","spruceT2P20",2016,276,0.36921,5.40276712328767,977.99,867.735,4.72418493150685
"277","spruceT2P20",2016,277,0.36835,5.40276712328767,977.99,867.735,4.72418493150685
"278","spruceT2P20",2016,278,0.36782,5.40276712328767,977.99,867.735,4.72418493150685
"279","spruceT2P20",2016,279,0.36732,5.40276712328767,977.99,867.735,4.72418493150685
"280","spruceT2P20",2016,280,0.36692,5.40276712328767,977.99,867.735,4.72418493150685
"281","spruceT2P20",2016,281,0.36664,5.40276712328767,977.99,867.735,4.72418493150685
"282","spruceT2P20",2016,282,0.36637,5.40276712328767,977.99,867.735,4.72418493150685
"283","spruceT2P20",2016,283,0.36599,5.40276712328767,977.99,867.735,4.72418493150685
"284","spruceT2P20",2016,284,0.36566,5.40276712328767,977.99,867.735,4.72418493150685
"285","spruceT2P20",2016,285,0.36543,5.40276712328767,977.99,867.735,4.72418493150685
"286","spruceT2P20",2016,286,0.36495,5.40276712328767,977.99,867.735,4.72418493150685
"287","spruceT2P20",2016,287,0.36434,5.40276712328767,977.99,867.735,4.72418493150685
"288","spruceT2P20",2016,288,0.36356,5.40276712328767,977.99,867.735,4.72418493150685
"289","spruceT2P20",2016,289,0.36232,5.40276712328767,977.99,867.735,4.72418493150685
"290","spruceT2P20",2016,290,0.36079,5.40276712328767,977.99,867.735,4.72418493150685
"291","spruceT2P20",2016,291,0.35909,5.40276712328767,977.99,867.735,4.72418493150685
"292","spruceT2P20",2016,292,0.35731,5.40276712328767,977.99,867.735,4.72418493150685
"293","spruceT2P20",2016,293,0.35522,5.40276712328767,977.99,867.735,4.72418493150685
"294","spruceT2P20",2016,294,0.35283,5.40276712328767,977.99,867.735,4.72418493150685
"295","spruceT2P20",2016,295,0.35065,5.40276712328767,977.99,867.735,4.72418493150685
"296","spruceT2P20",2016,296,0.34829,5.40276712328767,977.99,867.735,4.72418493150685
"297","spruceT2P20",2016,297,0.346,5.40276712328767,977.99,867.735,4.72418493150685
"298","spruceT2P20",2016,298,0.34426,5.40276712328767,977.99,867.735,4.72418493150685
"299","spruceT2P20",2016,299,0.34265,5.40276712328767,977.99,867.735,4.72418493150685
"300","spruceT2P20",2016,300,0.34122,5.40276712328767,977.99,867.735,4.72418493150685
"301","spruceT2P20",2016,301,0.34003,5.40276712328767,977.99,867.735,4.72418493150685
"302","spruceT2P20",2016,302,0.33916,5.40276712328767,977.99,867.735,4.72418493150685
"303","spruceT2P20",2016,303,0.33859,5.40276712328767,977.99,867.735,4.72418493150685
"304","spruceT2P20",2016,304,0.33818,5.40276712328767,977.99,867.735,4.72418493150685
"305","spruceT2P20",2016,305,0.33778,5.40276712328767,977.99,867.735,4.72418493150685
"306","spruceT2P20",2016,306,0.33745,5.40276712328767,977.99,867.735,4.72418493150685
